datetime,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WIND_SPEED,WS_HR
2016/1/4 4:00,-0.745317125,1.484437766,-0.3422159,1.540397894,1.132533965,-1.294182831,0.237713135,-0.460913298,-0.141760134,1.409112255,-0.580806009,-0.239425376,0.110871405
2016/1/4 5:00,-0.745317125,1.106125265,0.725229281,2.220357873,2.110589327,-1.473599631,0.141048348,-0.28289795,-0.141760134,1.409112255,-0.373783896,-0.239425376,-0.930726903
2016/1/4 6:00,-0.745317125,1.043073213,2.267094526,2.050367878,2.529755911,-1.468162757,0.012161965,-0.460913298,-0.141760134,1.409112255,-0.425539486,-1.230057739,-0.930726903
2016/1/4 7:00,-0.745317125,1.358333662,2.346164654,1.540397894,2.110589327,-1.218066603,-0.084502822,-0.579590197,-0.141760134,1.409112255,0.040260206,-0.239425376,-0.930726903
2016/1/4 8:00,-0.562470853,0.601708285,1.911279607,1.200417904,1.551700548,-0.978844184,0.076605156,-0.104882601,-0.141760134,1.3181901,1.955214321,-0.239425376,-0.930726903
2016/1/4 9:00,-0.562470853,0.664760525,1.001974354,0.520457925,0.713367381,-0.489525612,0.044383561,0.666517243,-0.141760134,1.136345791,0.247282196,-0.239425376,-0.930726903
2016/1/4 10:00,-0.196778309,1.673594298,2.029884517,0.69044792,1.272256159,-0.489525612,0.269934731,1.042327423,-0.141760134,0.681735019,0.247282196,-0.239425376,-0.930726903
2016/1/4 11:00,-0.013932037,1.358333662,1.318254491,0.520457925,0.99281177,-0.326419421,0.463264305,1.418137604,-0.141760134,0.227124246,0.092015673,-0.239425376,-0.930726903
2016/1/4 12:00,-0.196778309,0.286447836,0.567089306,0.350467931,0.433922991,-0.16331323,1.011031432,1.793947784,-0.141760134,0.408968555,-0.011495384,-0.239425376,0.110871405
2016/1/4 13:00,-0.196778309,0.223395784,0.606624276,0.350467931,0.573645186,-0.000207039,1.011031432,1.675270885,-0.141760134,0.227124246,0.557815242,-0.239425376,-0.930726903
2016/1/4 14:00,-0.013932037,0.286447836,0.448484207,0.520457925,0.573645186,0.326005342,0.785480262,1.08188639,-0.141760134,-0.045642218,0.040260206,-0.239425376,-0.930726903
2016/1/4 15:00,-0.013932037,0.790864629,0.250809169,1.03042791,0.99281177,0.326005342,0.785480262,1.497255536,-0.141760134,-0.136564372,1.334147981,-1.230057739,-0.930726903
2016/1/4 16:00,-0.196778309,0.601708285,0.290344233,1.880377883,1.691422743,-0.217681961,0.785480262,1.200563289,-0.141760134,0.136202091,1.541170094,-0.239425376,0.110871405
2016/1/4 17:00,-0.379624581,0.790864629,-0.223610896,2.560337862,1.970867132,-0.815737994,1.333247389,1.437917087,-0.141760134,0.681735019,1.799947674,-1.230057739,-0.930726903
2016/1/4 18:00,-0.379624581,0.916968921,-0.3422159,2.390347868,1.831144938,-1.093018539,1.365468985,1.497255536,-0.141760134,0.863579328,1.023614935,-1.230057739,-0.930726903
2016/1/4 19:00,-0.379624581,1.169177317,-0.381750917,1.880377883,1.411978354,-1.13107664,1.591020155,1.675270885,-0.141760134,0.863579328,0.557815242,-1.230057739,-0.930726903
2016/1/4 20:00,-0.562470853,1.043073213,-0.381750917,1.200417904,0.99281177,-1.152824111,1.462133772,1.497255536,-0.141760134,0.954501482,0.092015673,-1.230057739,-0.930726903
2016/1/4 21:00,-0.562470853,0.980020973,-0.223610896,0.860437915,0.713367381,-1.315930302,1.268804198,1.437917087,-0.141760134,1.136345791,-0.580806009,-1.230057739,-0.930726903
