datetime,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SHELT_TEMP,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2008-01-08 20:00:00,二林,19.35,0.9,1.26,16.78,18.04,45.5,176,140,0.0,87.24,27.52,2.5,43.18,44.43,1.61,1.71
2008-01-08 21:00:00,二林,19.05,0.91,1.01,19.66,20.67,30,189,152,0.0,88.25,27.55,1.8,29.68,268.23,0.8,0.48
2008-01-08 22:00:00,二林,18.85,0.94,1.37,18.64,20.01,20.7,191,156,0.0,89.18,27.42,1.4,287.89,312.37,0.55,0.73
2008-01-08 23:00:00,二林,18.91,0.94,1.47,19.96,21.42,21.7,207,161,0.0,88.96,27.57,2.3,57.68,52.57,1.61,1.19
2008-01-09 00:00:00,二林,18.98,0.99,1.44,18.44,19.88,18.6,207,159,0.0,89.75,27.51,2.2,49.02,46.69,1.97,1.53
2008-01-09 01:00:00,二林,18.83,1.03,1.63,21.07,22.69,12.8,213,164,0.0,89.96,27.39,2.8,52.54,49.49,1.54,1.8
2008-01-09 02:00:00,二林,18.5,1.11,4.6,30.47,35.07,5.3,205,157,0.0,89.76,27.34,4.3,108.09,102.16,1.3,1.34
2008-01-09 03:00:00,二林,17.95,1.11,12.62,27.05,39.67,5,206,155,0.0,90.23,27.32,3.5,329.75,296.43,0.67,0.46
2008-01-09 04:00:00,二林,17.68,1.02,10.16,23.25,33.41,4.8,199,146,0.0,90.72,27.32,2.5,310.45,320.09,1.65,1.13
2008-01-09 05:00:00,二林,18.09,1.25,23.61,32.87,56.48,5.2,202,139,0.0,90.11,27.33,5.2,34.24,44.48,1.35,0.86
2008-01-09 06:00:00,二林,18.02,1.4,29.6,33.64,63.24,4.8,189,128,0.0,89.68,27.35,5.1,38.66,32.65,1.81,0.76
2008-01-09 07:00:00,二林,18.6,1.3,24.89,34.18,59.07,5.8,199,129,0.0,88.59,27.37,5.6,45.41,45.48,2.23,1.67
2008-01-09 08:00:00,二林,19.6,1.06,19.07,28.82,47.88,9.5,206,150,0.0,87.97,27.41,6.2,41.59,39.83,3.24,2.96
2008-01-09 09:00:00,二林,21.73,0.91,8.7,24.97,33.67,25.2,219,165,0.0,77.45,27.82,9.1,41.59,29.41,3.31,1.13
2008-01-09 10:00:00,二林,23.58,0.86,5.36#,23.42#,28.78#,43.4,204,169,0.0,69.84,28.18,8.8,338.53,311.1,3.13,0.66
2008-01-09 11:00:00,二林,24.82,.91#,1.19#,20.74#,21.93#,24.8,186,157,0.0,65.92,28.16,3.1,343.46,56.22,4.3,0.89
2008-01-09 12:00:00,二林,25.47,0.73,,,,81.8#,170,143,0.0,61.54,28.16,7.4#,50.91,62.89,3.92,1.14
2008-01-09 13:00:00,二林,25.67,0.75,,,,91.7,158,135,0.0,62.42,28.32,6.9#,53.94,42.97,3.57,0.9
2008-01-09 14:00:00,二林,25.18,0.74,,,,92.2,148,123,0.0,65.24,28.15,7.3,294.37,319.16,3.83,0.52
2008-01-09 15:00:00,二林,24.41,0.67,-5.43#,19.1#,13.67#,86.2,140,126,0.0,67.92,28.12,7.1,290.76,170.21,3.88,0.52
2008-01-09 16:00:00,二林,23.44,0.74,2.17#,17.78#,19.95#,88.4,134,118,0.0,70.95,27.76,6.2,109.54,63.37,3.56,0.36
2008-01-09 17:00:00,二林,22.64,0.78,1.71#,16.1#,17.81#,72.7,137,116,0.0,76.99,27.79,5,193.78,105.95,2.89,0.25
2008-01-09 18:00:00,二林,22.01,0.83,1.05,18.51,19.56,63.2,133,108,0.0,81.53,27.77,4.4,358.8,57.62,2.21,0.04
2008-01-09 19:00:00,二林,21.71,0.82,1.52,17.45,18.97,54.5,140,111,0.0,83.36,27.72,4,256.08,39.71,1.81,0.14
2008-01-09 20:00:00,二林,21.41,0.82,1.87,17.66,19.54,46,124,112,0.0,84.06,27.82,3.4,316.79,318.21,1.36,0.84
2008-01-09 21:00:00,二林,21.42,0.83,2.34,18.37,20.71,39,130,119,0.0,84.31,27.65,3.4,344.26,315.97,0.83,0.69
2008-01-09 22:00:00,二林,21.37,0.79,2.5,16.12,18.62,31,125,108,0.0,85.03,27.79,2.9,85.92,121.56,1.23,0.46
2008-01-09 23:00:00,二林,20.97,0.9,2.56,15.68,18.24,21.6,142,108,0.0,86.19,27.69,3.3,174.5,201.6,1.27,1.04
2008-01-10 00:00:00,二林,20.81,0.85,2.55,14.7,17.25,17.8,139,96,0.0,86.92,27.51,2.3,186.44,163.08,1.62,1.01
2008-01-10 01:00:00,二林,20.68,0.87,3.04,21.87,24.91,10.9,152,118,0.0,87.76,27.48,2.6,152.9,167.61,0.93,1.5
2008-01-10 02:00:00,二林,20.67,0.83,3.84,19.49,23.33,9.7,163,130,0.0,88.04,27.52,3,265.68,183.38,0.77,0.77
2008-01-10 03:00:00,二林,20.61,0.78,1.19,15.12,16.31,12.6,181,145,0.0,88.53,27.5,2.6,133.12,158.58,1.16,0.86
2008-01-10 04:00:00,二林,20.6,0.75,1.19,14.27,15.46,10.7,173,141,0.0,88.9,27.55,1.7,329.07,359.83,0.81,0.09
2008-01-10 05:00:00,二林,20.84,0.67,1.27,12.2,13.48,19.3,168,134,0.0,88.9,27.55,1.8,35.9,53.41,2.34,0.71
2008-01-10 06:00:00,二林,20.74,0.62,1.09,6.51,7.6,38.2,145,121,0.0,88.3,27.57,2.4,22.9,18.87,2.28,0.45
2008-01-10 07:00:00,二林,20.78,0.65,1.29,8.46,9.75,34.4,148,112,0.0,88.2,27.68,2.4,312.81,3.49,2.34,0.55
2008-01-10 08:00:00,二林,21.64,0.71,2.26,15.16,17.42,32,144,122,0.0,85.02,27.68,4.6,24.47,40.57,2.91,0.89
2008-01-10 09:00:00,二林,22.62,0.71,2.5,13.37,15.86,36.6,162,134,0.0,81.25,27.85,5.2,44.34,46.85,3.66,2.2
2008-01-10 10:00:00,二林,24.44,0.83,5.43,21.57,27,39.8,176,150,0.0,74.13,28.13,10.3,40.14,31.16,2.58,2.16
2008-01-10 11:00:00,二林,25.72,0.89,7.07,27.27,34.34,41.5,181,143,0.0,69.54,28.03,14.7,1.42,320.21,2.61,1.11
2008-01-10 12:00:00,二林,26.13,0.64,3.31,17.06,20.37,59.2,173,140,0.0,66.81,28,9.1,314.25,303.97,2.48,1.7
2008-01-10 13:00:00,二林,25.77,0.53,2.44,8.77,11.21,64.1,143,119,0.0,68.28,27.9,4.4,310.65,306.56,2.83,2.49
2008-01-10 14:00:00,二林,24.94,0.49,1.81,6.16,7.97,66.1,108,98,0.0,70.15,27.88,2.1,310.06,309.6,3.43,2.33
2008-01-10 15:00:00,二林,24.18,0.49,1.77,6.29,8.07,65,114,93,0.0,73.05,27.84,1.6,310.02,303.32,2.77,2.45
2008-01-10 16:00:00,二林,23.07,0.49,1.88,10.44,12.33,59.8,114,88,0.0,76.69,27.73,2.9,308.84,19.76,3.14,1.38
2008-01-10 17:00:00,二林,21.64,0.49,1.77,10.29,12.07,56,128,94,0.0,81.64,27.8,1.7,50.83,41.8,1.98,0.77
2008-01-10 18:00:00,二林,20.76,0.58,1.77,17.07,18.84,40.6,113,80,0.0,84.09,27.62,3.1,288.42,308.04,1.86,0.47
2008-01-10 19:00:00,二林,20.34,0.54,1.91,16.23,18.14,35.6,109,81,0.0,85.4,27.64,2.2,319.83,318.28,1.62,0.76
2008-01-10 20:00:00,二林,19.98,0.45,1.74,12.25,13.99,38.2,107,81,0.0,86.34,27.52,1.1,302.56,209.35,2.66,1.02
2008-01-10 21:00:00,二林,19.79,0.52,1.78,10.58,12.36,38.2,96,89,0.0,86.81,27.56,0.7,52.3,317.18,1.41,0.84
2008-01-10 22:00:00,二林,20.04,0.49,2.14,12.49,14.63,33.1,103,89,0.0,86.18,27.53,1,39.82,43.51,1.97,1.27
2008-01-10 23:00:00,二林,20.15,0.49,2.02,8.83,10.84,34.3,101,86,0.0,85.88,27.66,1.6,42.39,31.13,1.19,1.43
2008-01-11 00:00:00,二林,20.01,0.49,1.75,8.37,10.12,31.4,103,84,0.0,86.3,27.48,1.8,25.7,302.92,0.76,0.74
2008-01-11 01:00:00,二林,19.53,0.48,1.74,8.63,10.37,24,97,83,0.0,87.81,27.45,1.6,268.19,268.75,0.61,0.43
2008-01-11 02:00:00,二林,18.94,0.48,2.26,10.4,12.67,17.6,106,76,0.0,89.04,27.43,1.2,34.94,298.48,0.67,0.31
2008-01-11 03:00:00,二林,18.85,0.52,0.57,15.64,16.21,15,116,68,0.0,89.54,27.43,1.6,14.38,58.59,1.59,0.76
2008-01-11 04:00:00,二林,18.38,0.56,0.58,18.42,18.99,12.7,120,68,0.0,90.31,27.46,1.3,59.12,37.25,1.63,1.47
2008-01-11 05:00:00,二林,18.4,0.75,2.82,26.53,29.36,4.8,135,68,0.0,90.72,27.33,1.8,54.71,49.57,2.06,2.14
2008-01-11 06:00:00,二林,18.71,0.63,1.88,21.98,23.86,8.5,141,67,0.0,90.5,27.38,1.7,48.23,43.68,2.55,2.11
2008-01-11 07:00:00,二林,19.21,0.75,7.98,21.48,29.46,12,149,69,0.0,90.32,27.47,2.2,59.68,65.33,2.2,2.08
2008-01-11 08:00:00,二林,21.02,1.07,20.17,30.96,51.13,9.6,151,91,0.0,85.87,27.68,4.9,74.43,90.71,1.88,2.07
2008-01-11 09:00:00,二林,24.01,0.97,7.33,27.58,34.92,29.9,163,124,0.0,75.07,28.21,5.1,80.47,90.13,1.91,1.67
2008-01-11 10:00:00,二林,27.01,0.7,1.36,16.68,18.04,65.4,163,135,0.0,60.9,28.31,3.6,66.71,63.6,1.44,1.55
2008-01-11 11:00:00,二林,28.67,0.52,0.53,11.71,12.24,87.1,143,122,0.0,52.17,28.13,3,43.18,32.88,1.72,1.04
2008-01-11 12:00:00,二林,29.54,0.55,0.26,13.36,13.62,93.4,130,102,0.0,51.05,27.98,3.7,330.61,308.78,2.85,1.28
2008-01-11 13:00:00,二林,29.15,0.57,0.25,16.49,16.74,107.6,129,102,0.0,53.38,27.82,5.2,310.17,313.13,2.48,1.9
2008-01-11 14:00:00,二林,28.76,0.41,0.09,9.21,9.29,90.1,117,90,0.0,55.28,28.01,3,311.02,310.65,2.48,2.54
2008-01-11 15:00:00,二林,27.54,0.48,0.16,9.43,9.59,89.6,105,94,0.0,60.59,27.82,3.4,311.72,312.31,2.21,2.02
2008-01-11 16:00:00,二林,25.87,0.46,0.13,10.13,10.26,88.1,96,84,0.0,70.04,27.89,2.2,312.81,309.92,1.79,1.83
2008-01-11 17:00:00,二林,25.03,0.6,0.16,11.6,11.76,83.4,112,98,0.0,74.94,28.11,2.3,326.21,22.22,0.91,0.8
2008-01-11 18:00:00,二林,24.96,0.71,0.01,19.15,19.15,62,131,99,0.0,75.42,28.03,2.9,93.91,100.19,0.69,0.74
2008-01-11 19:00:00,二林,24.78,0.67,0,18.35,18.35,53,143,107,0.0,75.07,28.11,2.5,125.51,154.8,0.45,0.83
2008-01-11 20:00:00,二林,24.29,0.75,0.27,21.94,22.21,34.9,153,115,0.0,78.27,28.07,1.9,259.23,279.64,0.97,0.69
2008-01-11 21:00:00,二林,23.8,0.76,0.28,25.17,25.45,20.2,158,125,0.0,81.6,28.09,1,285.6,281.98,1.08,0.92
2008-01-11 22:00:00,二林,23.78,0.7,0.21,16.93,17.14,30.2,171,137,0.0,82.12,28.01,1.2,301.73,7.81,0.77,0.67
2008-01-11 23:00:00,二林,23.85,0.63,0.06,14.24,14.3,31.8,178,145,0.0,81.33,27.82,1.3,327.57,316.8,0.66,0.53
2008-01-12 00:00:00,二林,23.25,0.59,0.02,13.97,13.99,23.9,173,141,0.0,84.44,27.63,1.1,56.28,51.95,0.97,0.46
2008-01-12 01:00:00,二林,22.66,0.65,0.31,14.56,14.87,21.5,163,130,0.0,85.93,27.62,1.6,38.72,317.6,1.16,0.96
2008-01-12 02:00:00,二林,22.12,0.63,0.5,14.2,14.7,20.1,148,114,0.0,87.71,27.55,1.8,33.57,306.12,1.12,1
2008-01-12 03:00:00,二林,21.7,0.63,0.85,25.23,26.08,10.3,129,97,0.0,86.66,27.53,2.9,21.65,39.46,1.66,0.92
2008-01-12 04:00:00,二林,21.74,0.58,0.5,24.14,24.65,9.3,107,80,0.0,86.8,27.5,4,35.75,38.48,1.69,0.82
2008-01-12 05:00:00,二林,21.72,0.43,0.35,15.5,15.85,17.3,90,68,0.0,88.94,27.6,2.6,47.96,41.64,2.1,1.37
2008-01-12 06:00:00,二林,21.58,0.35,0.46,13.31,13.77,17.6,80,59,0.0,88.77,27.57,1.9,44.93,44.48,2.64,2.48
2008-01-12 07:00:00,二林,22.2,0.32,1.17,13.46,14.62,17.7,73,51,0.0,85.79,27.75,2.8,41.47,40.26,3.51,2.97
2008-01-12 08:00:00,二林,24.39,0.35,1.71,9.96,11.67,27.7,74,58,0.0,76.25,28.14,4.4,44.96,50.59,4.26,3.98
2008-01-12 09:00:00,二林,25.94,0.37,1.67,9.48,11.15,37.9,70,58,0.0,69.35,28.26,3.6,44.91,48.18,4.3,4.15
2008-01-12 10:00:00,二林,27.93,0.4,1.82,11.1,12.92,46.5,79,69,0.0,62.16,28.25,4.8,43.62,50.72,3.86,3.43
2008-01-12 11:00:00,二林,29.1,0.37,1.7,11.64,13.34,52.1,67,51,0.0,57.36,28.14,6.5,345.14,91.12,4.27,0.82
2008-01-12 12:00:00,二林,29.46,0.23,1.69,5.76,7.46,41.2,58,42,0.0,51.26,27.88,3.5,68.88,67.1,4.44,0.5
2008-01-12 13:00:00,二林,29.93,0.16,0.81,3.18,3.99,37.7,36,19,0.0,49.6,28.04,2,57.86,118.75,5.18,0.75
2008-01-12 14:00:00,二林,28.13,0.22,0.75,5.46,6.21,45.7,43,17,0.0,58.9,27.92,3,199.57,240.27,5.97,0.37
2008-01-12 15:00:00,二林,25.29,0.57,2.39,16.23,18.62,44.9,89,22,0.0,72.04,27.86,6.9,135.26,181.98,6.11,1.14
2008-01-12 16:00:00,二林,23.7,0.63,1.65,14.83,16.48,41.4,131,32,0.0,77.09,27.75,4.6,106.86,104.45,4.84,1.48
2008-01-12 17:00:00,二林,21.99,0.69,0.69,20.21,20.89,25.8,138,42,0.0,80.74,27.85,4.5,85.09,60.2,5.16,1.57
2008-01-12 18:00:00,二林,20.91,0.68,0.48,18.93,19.41,23.1,108,46,0.0,80.33,27.57,2.8,57.36,56.28,5.27,3.1
2008-01-12 19:00:00,二林,20.2,0.62,0.58,17.81,18.4,21.8,72,44,0.0,79.2,27.55,2.3,59.17,53.83,4.82,2.96
2008-01-12 20:00:00,二林,19.87,0.51,0.49,15.15,15.64,24.1,62,35,0.0,78.13,27.43,2.1,43.53,38.29,5.05,4.06
2008-01-12 21:00:00,二林,19.58,0.44,0.66,12.43,13.09,26.7,44,27,0.0,77.61,27.48,2,49.59,51.19,5.13,3.68
2008-01-12 22:00:00,二林,19.09,0.37,0.72,10.57,11.3,28.6,50,18,0.0,77.4,27.55,1.8,50.73,56.12,5.33,3.84
2008-01-12 23:00:00,二林,18.71,0.34,0.76,9.11,9.87,30.4,38,20,0.0,77.08,27.38,2.1,49.85,57.03,5.59,4.19
2008-01-13 00:00:00,二林,18.55,0.32,0.52,8.52,9.04,31.8,36,12,0.0,76.58,27.38,2.1,49.26,37.66,6.47,4.29
2008-01-13 01:00:00,二林,18.33,0.31,0.48,7.4,7.87,34.5,28,22,0.0,76.53,27.37,1.8,42.62,38.82,6.94,5.66
2008-01-13 02:00:00,二林,18.14,0.29,0.53,6.94,7.46,35.1,36,13,0.0,76.61,27.33,1.7,37.08,37.09,6.73,6.17
2008-01-13 03:00:00,二林,17.95,0.29,0.79,6.95,7.74,35,49,9,0.0,76.72,27.37,2,37.63,38.56,6.62,6.59
2008-01-13 04:00:00,二林,17.69,0.29,0.72,6.37,7.1,34.9,47,4,0.0,77.17,27.36,1.8,38,34.94,6.79,6.37
2008-01-13 05:00:00,二林,17.72,0.3,0.68,5.62,6.3,35.5,39,14,0.0,76.5,27.32,1.7,37.86,40.13,6.33,6.18
2008-01-13 06:00:00,二林,17.65,0.29,0.7,6.89,7.59,33.1,31,19,0.0,75.91,27.39,1.7,41.27,42.63,6.53,5.79
2008-01-13 07:00:00,二林,17.66,0.28,0.64,7.72,8.37,32.7,29,18,0.0,75.28,27.49,1.6,42.05,36.38,6.84,5.87
2008-01-13 08:00:00,二林,17.93,0.3,1.12,8.21,9.33,33.1,37,14,0.0,73.62,27.54,1.5,40.27,36.56,7.51,6.07
2008-01-13 09:00:00,二林,18.54,0.3,1.48,8.31,9.79,33.3,38,11,0.0,71.1,27.55,1.5,41.31,40.94,5.94,5.89
2008-01-13 10:00:00,二林,19.46,0.29,2.45,8.44,10.88,34.2,50,16,0.0,67.7,27.5,1.9,43.54,43.49,6.83,6.04
2008-01-13 11:00:00,二林,19.12,0.28,2.01,9.37,11.38,33.6,49,21,0.0,69.12,27.67,2.1,54.13,53.28,6.75,4.11
2008-01-13 12:00:00,二林,18.83,0.28,2.39,9.69,12.09,33.7,48,21,0.0,73.08,27.44,2,58.71,46.46,6.25,3.59
2008-01-13 13:00:00,二林,18.97,0.29,2.53,8.65,11.19,34.6,44,21,0.0,72.37,27.49,2,39.52,36.94,7.97,6.66
2008-01-13 14:00:00,二林,18.47,0.25,1.74,8.97,10.7,32.9,44,14,0.0,74.44,27.51,1.7,57.56,49.37,5.5,3.08
2008-01-13 15:00:00,二林,17.72,0.25,1.25,9.84,11.1,30.7,37,19,0.0,76.95,27.42,1.6,47.48,36.31,6.05,4.39
2008-01-13 16:00:00,二林,17.23,0.26,1.28,11.59,12.87,27.2,31,22,0.0,79.51,27.34,1.5,39.61,40.16,5.48,5.36
2008-01-13 17:00:00,二林,16.97,0.29,1.09,12.78,13.86,23.8,26,22,0.0,81.28,27.36,1.1,43.07,57.74,3.88,3.44
2008-01-13 18:00:00,二林,16.59,0.38,0.89,14.02,14.91,21.8,25,26,0.0,82.89,27.33,1.4,91.19,117.23,5.65,1.37
2008-01-13 19:00:00,二林,16.45,0.27,0.78,11.73,12.51,23.8,27,19,0.0,82.47,27.35,1.3,49.61,44.39,5.47,3.61
2008-01-13 20:00:00,二林,16.42,0.25,0.75,10.86,11.62,25.1,27,22,0.0,81.52,27.55,1.3,56.36,49.79,5.85,3.84
2008-01-13 21:00:00,二林,16.62,0.23,0.77,10.79,11.56,26.3,34,19,0.2,78.75,27.41,1.4,40.39,40.41,6.09,5.88
2008-01-13 22:00:00,二林,16.61,0.21,0.81,9.15,9.96,28.3,30,16,0.2,78.51,27.38,1.2,41.05,40.47,7.32,5.8
2008-01-13 23:00:00,二林,16.37,0.19,0.72,8.16,8.88,28.7,32,13,0.0,79.28,27.43,1.6,38.06,36.06,6.79,6.38
2008-01-14 00:00:00,二林,15.96,0.19,0.79,7.08,7.86,29.1,33,12,0.2,81.13,27.2,1.4,56.06,85.09,6.38,3.58
2008-01-14 01:00:00,二林,15.52,0.19,0.71,6.22,6.93,30.2,38,17,0.0,82.3,27.26,1.3,44.9,38.39,7.34,5.77
2008-01-14 02:00:00,二林,15.71,0.2,0.58,5.28,5.86,32.2,31,12,0.0,80.45,27.24,1.2,45.09,44.49,7.14,5.54
2008-01-14 03:00:00,二林,15.51,0.2,0.61,5.21,5.82,32.1,26,10,0.0,80.73,27.24,1.2,38.75,37.37,8.56,7.39
2008-01-14 04:00:00,二林,15.1,0.2,0.74,4.86,5.59,32.1,23,9,0.4,81.87,27.24,0.9,38.41,37.75,8.02,7.52
2008-01-14 05:00:00,二林,15.18,0.19,0.62,4.07,4.69,32.9,23,12,0.0,79.91,27.24,0.9,41.39,45.75,6.14,6.59
2008-01-14 06:00:00,二林,15.22,0.2,0.81,4.84,5.65,31.8,25,13,0.0,79.2,27.3,0.9,51.51,49.5,5.46,4
2008-01-14 07:00:00,二林,15.21,0.23,1.03,7.14,8.17,29.5,22,11,0.0,79.01,27.39,1.1,54.56,47.85,5.78,3.76
2008-01-14 08:00:00,二林,15.66,0.24,1.58,9.07,10.65,28.7,24,13,0.0,76.18,27.28,1.4,39.58,37.03,7.24,5.98
2008-01-14 09:00:00,二林,16.27,0.25,2.54,10,12.55,28.8,28,7,0.0,73.51,27.35,1.7,44.38,39.72,7.16,5.48
2008-01-14 10:00:00,二林,17.11,0.28,3.44,10.71,14.15,29,36,11,0.0,71.01,27.41,2,40.23,46,6.62,6.38
2008-01-14 11:00:00,二林,17.51,0.28,3.34,10.56,13.9,29.7,39,12,0.0,69.2,27.57,2.4,51.9,44.73,5.65,3.74
2008-01-14 12:00:00,二林,17.86,0.31,3.88,13.08,16.96,28.6,35,18,0.0,68.65,27.44,3.7,55.74,51.93,5.75,3.88
2008-01-14 13:00:00,二林,18.23,0.27,3.53,11.18,14.71,30.3,38,19,0.0,67.5,27.44,2.8,41.91,47.14,5.62,5.58
2008-01-14 14:00:00,二林,18.62,0.33,2.51#,9.8#,12.3#,31.3,41,19,0.0,65.03,27.29,2.8,37.6,37.35,4.44,4.94
2008-01-14 15:00:00,二林,18.56,0.34,1.67,10.69,12.36,30.8,47,30,0.0,64.88,27.58,3.1#,49.54,90.1,4.97,2.42
2008-01-14 16:00:00,二林,17.73,0.41,2.12,19.09,21.2,23.1,39,28,0.0,69.02,27.55,7.7#,90.5,60.22,6.14,1.84
2008-01-14 17:00:00,二林,16.89,0.37,1.33,19.6,20.92,19.8,43,26,0.0,72.75,27.34,4.7x,48.12,41.71,6.16,5.12
2008-01-14 18:00:00,二林,16.39,0.35,0.46,17.34,17.79,21.7,45,18,0.0,71.73,27.33,2.9,41.9,39.46,5.71,5.26
2008-01-14 19:00:00,二林,16.21,0.32,0.42,17.61,18.03,20.1,43,19,0.0,71.49,27.32,3.2,41.7,38.17,5.03,4.22
2008-01-14 20:00:00,二林,16.14,0.31,0.45,17.44,17.89,20.4,30,17,0.0,72.01,27.36,3.5,38.91,36.95,5.64,4.47
2008-01-14 21:00:00,二林,15.96,0.33,0.34,16.7,17.04,21,21,14,0.0,73.17,27.34,3.7,39.61,38.51,4.97,4.47
2008-01-14 22:00:00,二林,15.72,0.31,0.34,13.88,14.21,23.9,26,10,0.0,73.76,27.35,3.2,37.85,33.31,4.83,4.65
2008-01-14 23:00:00,二林,15.49,0.29,0.42,11.64,12.07,25.3,27,18,0.0,75.08,27.37,3.4,39.02,37.56,5.46,4.36
2008-01-15 00:00:00,二林,15.01,0.28,0.31,9.86,10.17,26.8,24,16,0.0,79.02,27.22,2.9,39.36,38.68,4.11,4.3
2008-01-15 01:00:00,二林,15.02,0.27,0.08,11.51,11.6,24.7,17,18,0.0,78.78,27.24,3.6,38.28,38.99,4.77,4.56
2008-01-15 02:00:00,二林,14.94,0.25,0.01,9.85,9.86,26.4,12,16,0.0,79.53,27.24,3,38.72,40.81,4.47,4.61
2008-01-15 03:00:00,二林,14.96,0.25,0.69,8.06,8.75,27.7,9,15,0.0,79.56,27.28,2.5,40.23,48.44,4.14,4.22
2008-01-15 04:00:00,二林,15.2,0.24,0.62,7.81,8.43,28,13,13,0.0,78.25,27.21,2.7,44.53,39.73,6.8,4.13
2008-01-15 05:00:00,二林,15.52,0.24,0.45,7.72,8.17,29.8,16,14,0.0,77.03,27.29,2.9,39.95,44.1,5.55,5.32
2008-01-15 06:00:00,二林,15.43,0.24,0.9,9.32,10.22,27.7,18,16,0.0,77.66,27.28,2.9,41.06,38.66,5.63,4.51
2008-01-15 07:00:00,二林,15.66,0.27,1.02,10.98,12.01,25.9,18,16,0.0,77.18,27.36,3.1,40.07,40.32,4.89,4.89
2008-01-15 08:00:00,二林,16.46,0.34,2.42,11.68,14.09,25.3,28,14,0.0,75.39,27.37,2.8,38.25,39.12,4.42,4.51
2008-01-15 09:00:00,二林,17.34,0.32,4.11,13.57,17.69,25,35,9,0.0,72.68,27.39,3.9,54.99,40.78,5.25,2.67
2008-01-15 10:00:00,二林,18.8,0.43,8.43,18.61,27.03,24.4,46,16,0.0,69.06,27.55,6.9,48.24,38.34,6.36,3.93
2008-01-15 11:00:00,二林,19.87,0.4,6.63,16,22.62,29.7,50,16,0.0,65.74,27.67,5.9,42.92,41.94,6.46,5.49
2008-01-15 12:00:00,二林,20.84,0.34,4.67,13.55,18.23,37.8,56,24,0.0,62.76,27.65,4,51.27,76.05,6.32,3.81
2008-01-15 13:00:00,二林,20.91,0.4,4.64,15.64,20.28,37.4,63,25,0.0,62.92,27.67,6,58.43,55.11,6.34,2.97
2008-01-15 14:00:00,二林,20.24,0.34,3.26,12.53,15.79,37.8,64,24,0.0,64.97,27.63,3.6,57.31,64.84,6.36,3.84
2008-01-15 15:00:00,二林,19.27,0.34,2.43,12.52,14.95,34.2,67,24,0.0,68.49,27.6,2.8,59.99,77.03,6.62,3.38
2008-01-15 16:00:00,二林,18.36,0.34,1.97,12.72,14.69,32.2,57,18,0.0,72.06,27.49,2.5,48.59,60.49,6.91,5.21
2008-01-15 17:00:00,二林,17.59,0.35,1.07,13.83,14.9,28.9,56,22,0.0,74.35,27.33,2.8,41.46,38.68,7.03,5.77
2008-01-15 18:00:00,二林,17.1,0.35,0.81,15.29,16.1,25.5,48,20,0.0,76.23,27.37,2.8,41.58,47.41,5.32,5.43
2008-01-15 19:00:00,二林,16.82,0.33,0.74,13.28,14.02,26.5,43,25,0.0,77.02,27.35,2.4,45.17,40.04,6.85,5.68
2008-01-15 20:00:00,二林,16.62,0.32,0.73,10.89,11.63,28.1,36,19,0.0,77.08,27.37,2.3,40.47,38.92,6.43,6.45
2008-01-15 21:00:00,二林,16.37,0.3,0.72,10.26,10.98,28.1,31,18,0.0,76.71,27.32,2.2,39.52,39.36,5.43,5.43
2008-01-15 22:00:00,二林,16.19,0.29,0.63,11.03,11.66,26.5,28,13,0.0,76.38,27.32,2.6,38.55,37.65,5.46,5.35
2008-01-15 23:00:00,二林,16.16,0.28,0.52,11.11,11.63,26.6,22,9,0.0,76.24,27.41,3,41.59,45.82,6.13,5.33
2008-01-16 00:00:00,二林,16.09,0.25,0.65,9.41,10.06,29.4,24,13,0.0,76.26,27.27,2.9,40.59,40.65,7.12,5.98
2008-01-16 01:00:00,二林,15.97,0.23,0.72,8,8.72,30.6,25,11,0.0,76.22,27.26,2.6,38.59,38.55,6.83,6.8
2008-01-16 02:00:00,二林,15.78,0.22,0.84,6.82,7.66,30.3,23,16,0.0,76.16,27.27,2.4,41.45,37.81,5.6,5.32
2008-01-16 03:00:00,二林,15.49,0.21,0.31,7.83,8.14,30.1,21,11,0.0,76.79,27.25,2.1,41,40.11,6.19,5.71
2008-01-16 04:00:00,二林,15.41,0.21,0.36,7.17,7.54,31.6,21,10,0.0,76.15,27.24,2.2,41.07,41.56,7.04,6.19
2008-01-16 05:00:00,二林,15.35,0.2,0.68,8.5,9.18,30.6,24,10,0.0,76.63,27.2,2.4,41.39,37.71,7.62,6.6
2008-01-16 06:00:00,二林,15.37,0.2,0.64,8.67,9.31,29.9,33,12,0.0,75.89,27.26,2.3,39.1,38.31,8.56,7.38
2008-01-16 07:00:00,二林,15.4,0.22,0.84,8.56,9.4,30.1,37,14,0.0,75.31,27.35,2,41.42,41.82,9.02,7.28
2008-01-16 08:00:00,二林,15.53,0.24,1.3,9.32,10.62,29.8,48,13,0.0,74.99,27.32,2.1,39.03,41.17,7.71,7.97
2008-01-16 09:00:00,二林,15.96,0.24,1.57,9.08,10.65,29.9,43,10,0.0,73.23,27.42,2,41.08,43.87,7.95,7.39
2008-01-16 10:00:00,二林,16.19,0.24,2.11,10.44,12.55,28.8,43,14,0.0,71.83,27.33,2.4,40.76,50.69,6.71,7.21
2008-01-16 11:00:00,二林,16.69,0.24,2.93,10.8,13.73,29.2,42,13,0.0,70.27,27.51,,39.19,37.23,7.24,7.26
